period_month,country_code,country_name,headline,core,energy,food,services,non_energy_goods,gap_vs_target,gap_vs_euro_area
2010-02-01,FR,France,1.4,1.2,5.3,0.6,1.8,0.3,-0.6000000000000001,0.5999999999999999
2011-04-01,FR,France,2.2,1.2,13.1,1.0,1.8,0.4,0.20000000000000018,-0.5999999999999996
2011-10-01,FR,France,2.5,1.1,11.0,3.9,1.3,0.8,0.5,-0.5
2011-11-01,FR,France,2.7,1.4,11.1,3.6,1.7,1.0,0.7000000000000002,-0.2999999999999998
2012-04-01,FR,France,2.4,1.6,5.4,3.7,1.7,1.5,0.3999999999999999,-0.20000000000000018
2013-01-01,FR,France,1.4,0.9,2.1,2.7,1.1,0.5,-0.6000000000000001,-0.6000000000000001
2013-03-01,FR,France,1.1,0.8,1.2,2.0,1.0,0.6,-0.8999999999999999,-0.5999999999999999
2013-04-01,FR,France,0.8,0.5,0.0,2.3,0.5,0.4,-1.2,-0.3999999999999999
2014-01-01,FR,France,0.8,0.8,0.2,1.0,1.7,-0.8,-1.2,0.0
2014-06-01,FR,France,0.6,0.9,1.0,-0.6,1.9,-0.7,-1.4,0.09999999999999998
2014-12-01,FR,France,0.1,0.7,-4.1,0.0,1.5,-0.7,-1.9,0.30000000000000004
2015-02-01,FR,France,-0.3,0.3,-5.0,0.1,1.3,-1.3,-2.3,0.0
2015-05-01,FR,France,0.3,0.7,-2.2,0.4,1.2,-0.1,-1.7,-0.3
2016-01-01,FR,France,0.3,0.9,-3.7,0.4,1.1,0.5,-1.7,0.0
2016-02-01,FR,France,-0.1,0.7,-6.5,0.2,0.8,0.5,-2.1,0.0
2017-05-01,FR,France,0.9,0.5,5.2,0.7,0.9,-0.2,-1.1,-0.4999999999999999
2017-06-01,FR,France,0.8,0.6,1.9,1.0,0.8,0.2,-1.2,-0.5
2017-10-01,FR,France,1.2,0.6,4.7,1.6,0.9,0.0,-0.8,-0.19999999999999996
2018-03-01,FR,France,1.7,1.0,4.9,3.0,1.5,0.1,-0.30000000000000004,0.30000000000000004
2018-12-01,FR,France,1.9,0.6,8.0,3.6,1.1,-0.1,-0.10000000000000009,0.3999999999999999
2019-08-01,FR,France,1.3,0.6,0.7,3.7,1.3,-0.6,-0.7,0.30000000000000004
2019-09-01,FR,France,1.1,0.8,0.1,2.8,1.5,-0.5,-0.8999999999999999,0.30000000000000004
2019-10-01,FR,France,0.9,0.8,-1.7,2.5,1.4,-0.2,-1.1,0.20000000000000007
2020-05-01,FR,France,0.4,0.7,-10.9,4.7,1.3,-0.4,-1.6,0.30000000000000004
2020-06-01,FR,France,0.2,0.4,-9.2,3.8,1.1,-0.8,-1.8,-0.09999999999999998
2021-04-01,FR,France,1.6,1.1,8.6,0.4,1.6,0.2,-0.3999999999999999,0.0
2021-06-01,FR,France,1.9,1.3,10.9,0.5,1.2,1.3,-0.10000000000000009,0.0
2021-11-01,FR,France,3.4,2.1,21.9,0.4,2.4,1.6,1.4,-1.5000000000000004
2022-01-01,FR,France,3.3,1.7,20.5,1.3,2.0,1.3,1.2999999999999998,-1.7999999999999998
2022-06-01,FR,France,6.5,3.3,33.8,5.1,3.4,3.2,4.5,-2.0999999999999996
2022-07-01,FR,France,6.8,4.0,28.9,6.0,4.3,3.5,4.8,-2.1000000000000005
2022-10-01,FR,France,7.1,4.1,20.0,10.6,3.6,4.9,5.1,-3.5
2023-04-01,FR,France,6.9,4.7,7.1,14.3,4.3,5.4,4.9,-0.09999999999999964
2023-06-01,FR,France,5.3,4.4,-2.8,13.2,4.0,5.0,3.3,-0.20000000000000018
2023-07-01,FR,France,5.1,4.3,-3.3,12.3,4.1,4.1,3.0999999999999996,-0.20000000000000018
2023-09-01,FR,France,5.7,3.6,11.7,9.7,3.7,3.4,3.7,1.4000000000000004
2024-02-01,FR,France,3.2,2.5,4.4,5.1,3.4,0.6,1.2000000000000002,0.6000000000000001
2024-03-01,FR,France,2.4,2.2,3.2,2.7,3.2,0.4,0.3999999999999999,0.0
2024-05-01,FR,France,2.6,2.3,5.5,2.1,3.2,0.5,0.6000000000000001,0.0
2024-07-01,FR,France,2.7,2.3,8.2,1.4,3.1,0.5,0.7000000000000002,0.10000000000000009
2024-09-01,FR,France,1.4,2.1,-3.3,1.3,3.0,0.3,-0.6000000000000001,-0.30000000000000004
2025-03-01,FR,France,0.9,1.8,-6.3,1.0,2.5,0.5,-1.1,-1.3000000000000003
2000-05-01,IT,Italy,2.5,1.9,11.1,1.3,2.3,1.6,0.5,0.7
2000-09-01,IT,Italy,2.8,2.0,12.6,1.9,2.1,1.7,0.7999999999999998,0.3999999999999999
2001-01-01,IT,Italy,2.5,1.9,9.2,2.5,2.4,1.0,0.5,0.5
2001-10-01,IT,Italy,2.3,2.5,-3.6,4.3,3.2,1.7,0.2999999999999998,0.09999999999999964
2002-04-01,IT,Italy,2.5,2.8,-3.9,3.6,3.1,2.5,0.5,0.10000000000000009
2002-05-01,IT,Italy,2.5,2.8,-3.9,3.5,3.2,2.3,0.5,0.3999999999999999
2002-11-01,IT,Italy,2.9,3.2,0.4,3.0,3.6,2.6,0.8999999999999999,0.6000000000000001
2003-02-01,IT,Italy,2.6,2.4,5.2,2.4,3.4,1.2,0.6000000000000001,0.20000000000000018
2003-03-01,IT,Italy,3.0,2.8,6.4,2.6,3.5,2.0,1.0,0.6000000000000001
2003-04-01,IT,Italy,3.0,2.9,4.5,3.1,3.4,2.0,1.0,0.8999999999999999
2004-10-01,IT,Italy,2.1,2.3,5.9,1.0,2.6,1.7,0.10000000000000009,-0.2999999999999998
2005-02-01,IT,Italy,2.1,1.8,6.0,1.1,2.5,1.2,0.10000000000000009,0.0
2006-08-01,IT,Italy,2.3,1.4,10.4,2.7,1.7,1.0,0.2999999999999998,0.0
2006-10-01,IT,Italy,1.9,1.7,1.5,3.1,1.9,1.6,-0.10000000000000009,0.2999999999999998
2006-11-01,IT,Italy,2.0,1.6,3.5,3.1,1.9,1.3,0.0,0.19999999999999996
2006-12-01,IT,Italy,2.1,1.6,4.3,3.1,2.0,1.4,0.10000000000000009,0.20000000000000018
2007-01-01,IT,Italy,1.9,1.4,3.0,3.1,1.9,0.8,-0.10000000000000009,0.09999999999999987
2008-02-01,IT,Italy,3.0,2.1,9.0,4.7,2.2,1.8,1.0,-0.2999999999999998
2008-07-01,IT,Italy,4.0,1.9,16.6,6.2,2.6,1.1,2.0,-0.09999999999999964
2008-11-01,IT,Italy,2.8,2.2,3.3,4.5,2.6,1.6,0.7999999999999998,0.6999999999999997
2009-06-01,IT,Italy,0.5,1.6,-11.6,2.0,1.7,1.6,-1.5,0.6
2009-08-01,IT,Italy,0.1,1.3,-12.0,1.2,1.5,1.0,-1.9,0.30000000000000004
2009-10-01,IT,Italy,0.3,1.5,-11.2,0.8,1.7,1.4,-1.7,0.4
2010-04-01,IT,Italy,1.8,1.7,4.9,0.2,2.2,1.3,-0.19999999999999996,0.19999999999999996
2010-09-01,IT,Italy,1.6,1.6,4.6,0.8,1.9,1.3,-0.3999999999999999,-0.2999999999999998
2010-10-01,IT,Italy,2.0,1.8,6.0,1.0,2.0,1.7,0.0,0.10000000000000009
2011-07-01,IT,Italy,2.1,1.1,10.6,2.4,2.6,-1.3,0.10000000000000009,-0.5
2011-09-01,IT,Italy,3.7,3.0,11.7,2.5,3.1,2.8,1.7000000000000002,0.7000000000000002
2011-12-01,IT,Italy,3.7,2.5,13.8,3.5,2.7,2.3,1.7000000000000002,0.9000000000000004
2012-05-01,IT,Italy,3.6,2.3,15.3,3.0,2.2,2.2,1.6,1.2000000000000002
2012-06-01,IT,Italy,3.7,2.2,14.5,3.5,2.4,2.2,1.7000000000000002,1.3000000000000003
2012-10-01,IT,Italy,2.8,1.4,13.7,2.7,1.6,1.1,0.7999999999999998,0.2999999999999998
2012-11-01,IT,Italy,2.6,1.4,11.6,2.4,1.8,1.0,0.6000000000000001,0.3999999999999999
2013-07-01,IT,Italy,1.2,0.9,0.3,2.5,1.5,0.0,-0.8,-0.40000000000000013
2013-08-01,IT,Italy,1.1,1.2,-1.1,2.2,1.6,0.4,-0.8999999999999999,-0.19999999999999996
2013-11-01,IT,Italy,0.6,1.1,-3.2,0.9,1.2,0.9,-1.4,-0.30000000000000004
2015-06-01,IT,Italy,0.2,0.7,-5.8,1.4,0.6,1.0,-1.8,-0.3
2015-08-01,IT,Italy,0.3,1.0,-6.4,1.3,0.8,0.5,-1.7,-0.10000000000000003
2016-06-01,IT,Italy,-0.2,0.5,-7.5,0.5,0.5,0.5,-2.2,-0.2
2016-10-01,IT,Italy,-0.1,0.2,-3.5,0.1,0.2,0.3,-2.1,-0.6
2016-12-01,IT,Italy,0.5,0.7,-2.0,1.0,0.9,0.4,-1.5,-0.6000000000000001
2017-04-01,IT,Italy,2.0,1.3,7.5,1.9,1.9,0.1,0.0,0.10000000000000009
2017-09-01,IT,Italy,1.3,1.1,3.4,1.3,1.4,0.7,-0.7,-0.30000000000000004
2017-12-01,IT,Italy,1.0,0.5,4.2,1.6,0.6,0.2,-1.0,-0.30000000000000004
2018-04-01,IT,Italy,0.6,0.2,0.8,1.8,0.3,0.2,-1.4,-0.6
2018-05-01,IT,Italy,1.0,0.6,2.1,2.2,1.0,-0.1,-1.0,-1.0
2018-06-01,IT,Italy,1.4,0.7,4.3,2.6,1.0,0.1,-0.6000000000000001,-0.6000000000000001
2018-07-01,IT,Italy,1.9,0.9,8.2,2.5,0.9,1.0,-0.10000000000000009,-0.30000000000000027
2018-09-01,IT,Italy,1.5,0.5,7.8,1.8,1.0,-0.4,-0.5,-0.6000000000000001
2019-03-01,IT,Italy,1.1,0.3,5.6,1.4,0.7,-0.2,-0.8999999999999999,-0.2999999999999998
2019-05-01,IT,Italy,0.9,0.5,4.5,0.7,0.8,-0.2,-1.1,-0.29999999999999993
2020-08-01,IT,Italy,-0.5,0.3,-10.3,1.1,-0.1,1.2,-2.5,-0.3
2020-10-01,IT,Italy,-0.6,-0.1,-8.9,1.5,-0.1,0.1,-2.6,-0.3
2020-11-01,IT,Italy,-0.3,0.3,-8.8,1.5,0.2,0.3,-2.3,0.0
2021-01-01,IT,Italy,0.7,1.3,-5.1,0.7,0.7,2.7,-1.3,-0.20000000000000007
2021-02-01,IT,Italy,1.0,1.5,-3.2,0.5,1.0,2.8,-1.0,0.09999999999999998
2021-12-01,IT,Italy,4.2,1.5,29.6,2.5,1.8,1.1,2.2,-0.7999999999999998
2022-08-01,IT,Italy,9.1,4.1,45.4,9.2,4.0,4.1,7.1,0.0
2023-02-01,IT,Italy,9.8,5.5,28.2,11.9,4.8,6.8,7.800000000000001,1.3000000000000007
2023-03-01,IT,Italy,8.1,5.3,10.7,12.0,4.8,5.9,6.1,1.1999999999999993
2023-12-01,IT,Italy,0.5,3.0,-25.0,5.5,3.5,2.2,-1.5,-2.4
2024-04-01,IT,Italy,0.9,2.2,-12.2,2.7,3.1,0.9,-1.1,-1.5
2024-08-01,IT,Italy,1.2,2.3,-6.2,1.3,3.4,0.3,-0.8,-1.0000000000000002
2024-10-01,IT,Italy,1.0,1.9,-9.0,2.5,3.1,0.3,-1.0,-1.0
2025-08-01,IT,Italy,1.6,2.0,-4.8,3.8,3.0,0.1,-0.3999999999999999,-0.3999999999999999
2000-01-01,NL,Netherlands,1.6,1.1,10.6,0.1,1.2,0.9,-0.3999999999999999,-0.2999999999999998
2000-03-01,NL,Netherlands,1.6,0.7,14.7,-0.8,1.3,0.3,-0.3999999999999999,-0.3999999999999999
2000-08-01,NL,Netherlands,2.5,0.9,16.0,1.9,1.7,0.0,0.5,0.5
2000-11-01,NL,Netherlands,2.9,1.4,15.8,2.9,1.3,1.6,0.8999999999999999,0.3999999999999999
2000-12-01,NL,Netherlands,2.9,1.6,12.8,3.1,1.5,1.7,0.8999999999999999,0.3999999999999999
2001-11-01,NL,Netherlands,4.8,4.4,3.8,6.5,5.0,3.7,2.8,2.8
2002-06-01,NL,Netherlands,3.8,4.0,2.8,3.5,4.9,2.9,1.7999999999999998,1.9
2002-07-01,NL,Netherlands,3.7,3.8,3.1,3.9,4.5,2.7,1.7000000000000002,1.7000000000000002
2002-08-01,NL,Netherlands,3.7,3.8,3.4,3.1,4.8,2.6,1.7000000000000002,1.6
2002-09-01,NL,Netherlands,3.6,3.6,3.4,3.5,4.6,2.4,1.6,1.5
2002-10-01,NL,Netherlands,3.4,3.5,5.8,2.0,4.6,2.2,1.4,1.1
2003-06-01,NL,Netherlands,2.1,1.9,3.7,2.4,3.9,-0.6,0.10000000000000009,0.10000000000000009
2003-08-01,NL,Netherlands,2.2,1.8,4.8,2.7,3.6,-0.2,0.20000000000000018,0.20000000000000018
2003-09-01,NL,Netherlands,2.0,1.9,3.4,2.4,3.6,-0.4,0.0,-0.10000000000000009
2004-02-01,NL,Netherlands,1.4,1.8,1.5,-0.8,3.7,-0.6,-0.6000000000000001,-0.20000000000000018
2004-07-01,NL,Netherlands,1.2,1.2,6.3,-1.1,3.2,-1.3,-0.8,-1.0999999999999999
2004-11-01,NL,Netherlands,1.5,1.6,6.5,-1.4,3.2,-0.4,-0.5,-0.7000000000000002
2005-04-01,NL,Netherlands,1.3,0.8,11.2,-1.5,2.2,-1.1,-0.7,-0.8
2006-02-01,NL,Netherlands,1.5,0.6,9.5,0.8,1.2,-0.4,-0.5,-0.8999999999999999
2006-03-01,NL,Netherlands,1.4,0.6,9.2,0.4,1.1,-0.2,-0.6000000000000001,-0.8000000000000003
2006-04-01,NL,Netherlands,1.8,0.7,10.1,1.4,1.2,0.0,-0.19999999999999996,-0.5999999999999999
2007-02-01,NL,Netherlands,1.4,1.0,3.6,1.6,1.6,0.2,-0.6000000000000001,-0.40000000000000013
2007-05-01,NL,Netherlands,2.0,1.8,4.8,1.3,2.1,1.5,0.0,0.10000000000000009
2007-11-01,NL,Netherlands,1.8,0.8,7.3,2.7,1.4,0.1,-0.19999999999999996,-1.3
2008-01-01,NL,Netherlands,1.8,0.9,4.7,3.7,1.9,-0.3,-0.19999999999999996,-1.4000000000000001
2008-03-01,NL,Netherlands,1.9,1.0,3.2,5.0,1.8,-0.1,-0.10000000000000009,-1.7000000000000002
2008-12-01,NL,Netherlands,1.7,1.5,-3.8,5.9,2.8,-0.3,-0.30000000000000004,0.09999999999999987
2009-05-01,NL,Netherlands,1.5,1.5,-1.8,3.6,2.5,0.1,-0.5,1.5
2010-01-01,NL,Netherlands,0.4,1.4,-4.1,-1.1,2.1,0.4,-1.6,-0.5
2010-11-01,NL,Netherlands,1.4,0.8,4.8,1.7,1.7,-0.3,-0.6000000000000001,-0.5
2011-02-01,NL,Netherlands,2.0,1.2,7.5,1.7,1.9,0.3,0.0,-0.3999999999999999
2011-05-01,NL,Netherlands,2.3,1.3,8.4,2.8,1.8,0.6,0.2999999999999998,-0.40000000000000036
2011-06-01,NL,Netherlands,2.3,1.4,7.7,2.9,2.0,0.5,0.2999999999999998,-0.40000000000000036
2012-02-01,NL,Netherlands,2.9,1.9,8.4,3.3,2.9,0.5,0.8999999999999999,0.19999999999999973
2012-03-01,NL,Netherlands,2.9,2.0,8.8,2.8,2.7,0.9,0.8999999999999999,0.19999999999999973
2013-02-01,NL,Netherlands,3.2,2.9,4.1,3.9,3.1,2.7,1.2000000000000002,1.3000000000000003
2013-10-01,NL,Netherlands,1.3,1.7,-3.1,2.7,2.4,0.6,-0.7,0.6000000000000001
2014-03-01,NL,Netherlands,0.1,0.5,-2.4,0.2,1.1,-0.1,-1.9,-0.4
2014-04-01,NL,Netherlands,0.6,0.9,-0.8,0.4,1.8,-0.2,-1.4,-0.09999999999999998
2015-09-01,NL,Netherlands,0.3,1.1,-7.6,1.6,1.9,0.0,-1.7,0.09999999999999998
2015-10-01,NL,Netherlands,0.4,1.3,-7.4,1.5,1.8,0.5,-1.6,0.0
2016-05-01,NL,Netherlands,-0.2,0.4,-7.7,1.6,-0.1,1.1,-2.2,-0.1
2016-07-01,NL,Netherlands,-0.6,0.1,-8.3,0.9,-0.2,0.6,-2.6,-0.8
2016-08-01,NL,Netherlands,0.1,0.8,-6.2,0.5,0.6,1.2,-1.9,-0.1
2017-02-01,NL,Netherlands,1.7,1.0,6.3,2.0,1.0,1.1,-0.30000000000000004,-0.30000000000000004
2017-03-01,NL,Netherlands,0.6,-0.2,5.2,1.6,0.2,-0.8,-1.4,-0.9
2017-07-01,NL,Netherlands,1.5,1.0,2.9,2.7,1.8,-0.4,-0.5,0.19999999999999996
2017-08-01,NL,Netherlands,1.5,0.8,3.7,3.1,1.5,-0.2,-0.5,0.0
2017-11-01,NL,Netherlands,1.5,0.9,4.8,2.7,1.2,0.2,-0.5,0.0
2018-11-01,NL,Netherlands,1.8,1.2,8.3,1.4,1.6,0.4,-0.19999999999999996,-0.09999999999999987
2019-01-01,NL,Netherlands,2.0,1.0,8.4,3.0,1.2,0.7,0.0,0.6000000000000001
2020-04-01,NL,Netherlands,1.0,2.2,-12.9,3.1,2.9,1.0,-1.0,0.7
2020-09-01,NL,Netherlands,1.0,1.7,-9.5,3.1,1.6,2.0,-1.0,1.3
2020-12-01,NL,Netherlands,0.9,1.8,-9.4,2.5,2.1,1.2,-1.1,1.2
2021-09-01,NL,Netherlands,3.0,1.8,19.8,0.4,1.8,1.8,1.0,-0.3999999999999999
2022-02-01,NL,Netherlands,7.3,2.8,51.7,4.6,1.8,4.1,5.3,1.3999999999999995
2022-05-01,NL,Netherlands,10.2,4.0,67.3,8.1,2.9,5.4,8.2,2.0999999999999996
2023-01-01,NL,Netherlands,8.4,7.1,-0.2,14.5,6.3,8.0,6.4,-0.1999999999999993
2023-10-01,NL,Netherlands,-1.0,4.7,-40.2,8.7,5.5,3.4,-3.0,-3.9
2025-01-01,NL,Netherlands,3.0,2.6,-1.4,6.9,4.1,0.3,1.0,0.5
2025-05-01,NL,Netherlands,2.9,2.4,-1.1,7.0,2.8,1.7,0.8999999999999999,1.0
2025-06-01,NL,Netherlands,2.8,2.5,0.5,4.6,3.9,0.6,0.7999999999999998,0.7999999999999998
2025-07-01,NL,Netherlands,2.5,2.2,1.0,4.1,3.1,1.2,0.5,0.5
2025-09-01,NL,Netherlands,3.0,2.8,4.0,3.7,3.6,1.5,1.0,0.7999999999999998
2025-11-01,NL,Netherlands,2.6,2.7,0.8,3.1,4.1,0.5,0.6000000000000001,0.5
2025-12-01,NL,Netherlands,2.5,2.6,-0.4,3.1,3.7,0.9,0.5,0.6000000000000001
2000-02-01,U2,Euro Area,1.9,0.9,13.5,0.6,1.4,0.4,-0.10000000000000009,0.0
2000-04-01,U2,Euro Area,1.7,1.0,10.1,0.6,1.5,0.4,-0.30000000000000004,0.0
2001-04-01,U2,Euro Area,2.7,1.8,7.2,4.3,2.3,1.1,0.7000000000000002,0.0
2001-09-01,U2,Euro Area,2.2,1.9,-1.8,5.0,2.7,1.0,0.20000000000000018,0.0
2002-02-01,U2,Euro Area,2.5,2.5,-2.9,4.9,3.0,1.8,0.5,0.0
2002-03-01,U2,Euro Area,2.5,2.5,-1.6,4.2,3.2,1.7,0.5,0.0
2002-12-01,U2,Euro Area,2.3,2.2,3.8,2.1,3.0,1.2,0.2999999999999998,0.0
2003-05-01,U2,Euro Area,1.8,1.8,0.6,2.4,2.4,0.9,-0.19999999999999996,0.0
2003-07-01,U2,Euro Area,1.9,1.6,2.0,3.0,2.3,0.7,-0.10000000000000009,0.0
2003-10-01,U2,Euro Area,2.0,1.7,0.8,3.6,2.5,0.8,0.0,0.0
2003-12-01,U2,Euro Area,2.0,1.6,1.8,3.6,2.3,0.7,0.0,0.0
2004-03-01,U2,Euro Area,1.7,1.8,-2.0,3.1,2.5,0.7,-0.30000000000000004,0.0
2004-04-01,U2,Euro Area,2.1,1.8,2.0,3.0,2.5,0.9,0.10000000000000009,0.0
2004-05-01,U2,Euro Area,2.5,1.8,6.7,3.1,2.6,0.8,0.5,0.0
2004-12-01,U2,Euro Area,2.3,1.9,6.9,2.0,2.7,0.7,0.2999999999999998,0.0
2005-01-01,U2,Euro Area,1.9,1.6,6.2,1.4,2.4,0.4,-0.10000000000000009,0.0
2005-03-01,U2,Euro Area,2.2,1.6,8.8,1.5,2.5,0.3,0.20000000000000018,0.0
2005-06-01,U2,Euro Area,2.0,1.4,9.4,1.1,2.3,0.2,0.0,0.0
2005-10-01,U2,Euro Area,2.5,1.4,12.1,1.9,2.2,0.3,0.5,0.0
2006-01-01,U2,Euro Area,2.4,1.2,13.6,1.9,2.0,0.2,0.3999999999999999,0.0
2007-03-01,U2,Euro Area,1.9,1.9,1.8,2.3,2.4,1.2,-0.10000000000000009,0.0
2007-12-01,U2,Euro Area,3.1,1.9,9.2,4.3,2.6,1.0,1.1,0.0
2008-05-01,U2,Euro Area,3.7,1.7,13.7,5.8,2.5,0.7,1.7000000000000002,0.0
2008-06-01,U2,Euro Area,3.9,1.8,16.1,5.8,2.5,0.7,1.9,0.0
2008-08-01,U2,Euro Area,3.8,1.9,14.6,5.6,2.7,0.7,1.7999999999999998,0.0
2008-10-01,U2,Euro Area,3.2,1.9,9.6,4.4,2.6,0.9,1.2000000000000002,0.0
2010-03-01,U2,Euro Area,1.6,1.1,7.2,0.5,1.6,0.5,-0.3999999999999999,0.0
2010-05-01,U2,Euro Area,1.7,0.9,9.2,0.8,1.3,0.4,-0.30000000000000004,0.0
2010-07-01,U2,Euro Area,1.7,1.0,8.1,1.3,1.4,0.3,-0.30000000000000004,0.0
2010-08-01,U2,Euro Area,1.6,1.0,6.1,1.6,1.4,0.2,-0.3999999999999999,0.0
2010-12-01,U2,Euro Area,2.2,1.1,11.0,2.1,1.3,0.7,0.20000000000000018,0.0
2011-03-01,U2,Euro Area,2.7,1.3,13.0,2.4,1.6,0.8,0.7000000000000002,0.0
2011-08-01,U2,Euro Area,2.5,1.2,11.8,2.7,2.0,0.0,0.5,0.0
2012-07-01,U2,Euro Area,2.4,1.7,6.1,2.9,1.8,1.5,0.3999999999999999,0.0
2012-09-01,U2,Euro Area,2.6,1.5,9.1,2.9,1.7,1.2,0.6000000000000001,0.0
2012-12-01,U2,Euro Area,2.2,1.5,5.2,3.2,1.8,1.0,0.20000000000000018,0.0
2013-05-01,U2,Euro Area,1.4,1.2,-0.2,3.3,1.5,0.8,-0.6000000000000001,0.0
2013-09-01,U2,Euro Area,1.1,1.0,-0.9,2.6,1.4,0.4,-0.8999999999999999,0.0
2013-12-01,U2,Euro Area,0.8,0.7,0.0,1.8,1.0,0.2,-1.2,0.0
2014-02-01,U2,Euro Area,0.7,1.0,-2.3,1.5,1.3,0.4,-1.3,0.0
2014-05-01,U2,Euro Area,0.5,0.7,0.0,0.1,1.1,0.0,-1.5,0.0
2014-08-01,U2,Euro Area,0.4,0.9,-2.0,-0.3,1.3,0.3,-1.6,0.0
2014-10-01,U2,Euro Area,0.4,0.7,-2.0,0.5,1.2,-0.1,-1.6,0.0
2015-01-01,U2,Euro Area,-0.6,0.6,-9.2,-0.1,1.0,-0.1,-2.6,0.0
2015-11-01,U2,Euro Area,0.1,0.9,-7.3,1.5,1.1,0.6,-1.9,0.0
2015-12-01,U2,Euro Area,0.3,0.9,-5.8,1.2,1.2,0.5,-1.7,0.0
2016-04-01,U2,Euro Area,-0.3,0.7,-8.7,0.8,0.8,0.5,-2.3,0.0
2017-01-01,U2,Euro Area,1.7,0.9,8.1,1.8,1.1,0.5,-0.30000000000000004,0.0
2018-01-01,U2,Euro Area,1.3,1.0,2.2,1.9,1.3,0.5,-0.7,0.0
2018-08-01,U2,Euro Area,2.1,1.0,9.3,2.4,1.5,0.2,0.10000000000000009,0.0
2019-02-01,U2,Euro Area,1.5,1.0,3.6,2.3,1.4,0.4,-0.5,0.0
2019-07-01,U2,Euro Area,1.0,0.9,0.5,1.9,1.2,0.4,-1.0,0.0
2019-11-01,U2,Euro Area,1.0,1.3,-3.2,1.9,1.9,0.4,-1.0,0.0
2020-02-01,U2,Euro Area,1.2,1.2,-0.3,2.1,1.6,0.5,-0.8,0.0
2020-03-01,U2,Euro Area,0.7,1.0,-4.5,2.4,1.3,0.5,-1.3,0.0
2021-03-01,U2,Euro Area,1.3,0.9,4.3,1.1,1.3,0.3,-0.7,0.0
2021-08-01,U2,Euro Area,3.0,1.6,15.4,2.0,1.1,2.6,1.0,0.0
2022-03-01,U2,Euro Area,7.4,3.0,44.3,5.0,2.7,3.4,5.4,0.0
2022-04-01,U2,Euro Area,7.4,3.5,37.5,6.3,3.3,3.8,5.4,0.0
2022-09-01,U2,Euro Area,9.9,4.8,40.7,11.8,4.3,5.5,7.9,0.0
2023-08-01,U2,Euro Area,5.2,5.3,-3.3,9.7,5.5,4.7,3.2,0.0
2023-11-01,U2,Euro Area,2.4,3.6,-11.5,6.9,4.0,2.9,0.3999999999999999,0.0
2024-01-01,U2,Euro Area,2.8,3.3,-6.1,5.6,4.0,2.0,0.7999999999999998,0.0
2024-11-01,U2,Euro Area,2.2,2.7,-2.0,2.7,3.9,0.6,0.20000000000000018,0.0
2025-02-01,U2,Euro Area,2.3,2.6,0.2,2.7,3.7,0.6,0.2999999999999998,0.0
2025-04-01,U2,Euro Area,2.2,2.7,-3.6,3.0,4.0,0.6,0.20000000000000018,0.0
2001-07-01,DE,Germany,2.1,1.2,5.9,4.9,1.9,0.3,0.10000000000000009,-0.3999999999999999
2012-01-01,DE,Germany,2.4,1.3,7.1,3.1,1.3,1.2,0.3999999999999999,-0.30000000000000027
2014-07-01,DE,Germany,0.7,1.1,-1.5,0.7,1.5,0.6,-1.3,0.29999999999999993
2015-04-01,DE,Germany,1.0,2.1,-5.8,1.5,2.9,0.8,-1.0,0.8
2021-07-01,DE,Germany,3.1,1.8,11.2,3.8,0.7,3.8,1.1,0.8999999999999999
2021-10-01,DE,Germany,4.6,2.8,18.1,3.9,2.2,3.9,2.5999999999999996,0.5
2003-01-01,ES,Spain,3.8,3.1,5.5,4.9,4.1,2.0,1.7999999999999998,1.6999999999999997
2006-05-01,ES,Spain,4.1,2.9,14.3,3.5,4.0,1.6,2.0999999999999996,1.5999999999999996
2007-07-01,ES,Spain,2.3,2.5,-1.2,3.0,3.9,0.6,0.2999999999999998,0.4999999999999998
2007-09-01,ES,Spain,2.7,2.4,2.3,3.8,3.8,0.5,0.7000000000000002,0.6000000000000001
2008-04-01,ES,Spain,4.2,2.1,13.3,6.3,3.5,0.3,2.2,0.9000000000000004
2012-08-01,ES,Spain,2.7,1.0,11.9,3.1,1.0,1.0,0.7000000000000002,0.10000000000000009
2016-11-01,ES,Spain,0.5,0.7,-0.5,0.4,1.0,0.2,-1.5,-0.09999999999999998
2018-02-01,ES,Spain,1.2,1.3,1.3,1.0,1.8,0.3,-0.8,0.09999999999999987
2022-11-01,ES,Spain,6.7,4.0,4.3,14.0,4.0,4.2,4.7,-3.3999999999999995
2001-08-01,FR,France,2.0,1.4,-1.9,5.6,1.6,1.2,0.0,-0.2999999999999998
2007-08-01,FR,France,1.3,1.6,-1.7,1.6,2.6,0.1,-0.7,-0.3999999999999999
2013-06-01,FR,France,1.0,0.5,1.8,2.4,0.8,0.1,-1.0,-0.6000000000000001
2016-03-01,FR,France,-0.1,0.7,-6.7,0.4,0.9,0.3,-2.1,-0.1
2016-09-01,FR,France,0.5,0.7,-0.6,0.4,1.2,-0.1,-1.5,0.09999999999999998
2019-04-01,FR,France,1.5,0.5,4.8,3.1,1.0,-0.3,-0.5,-0.19999999999999996
2019-06-01,FR,France,1.4,0.7,2.4,3.2,1.3,-0.3,-0.6000000000000001,0.09999999999999987
2025-10-01,FR,France,0.8,1.5,-5.5,1.6,2.1,0.0,-1.2,-1.3
2001-07-01,IT,Italy,2.3,2.1,0.6,4.3,3.0,1.1,0.2999999999999998,-0.20000000000000018
2012-01-01,IT,Italy,3.4,2.1,15.5,3.0,2.5,1.4,1.4,0.6999999999999997
